251;122;0.989503;0.296768;0.018955;0.071276;parking meter;42.226028
251;122;0.437399;0.051567;0.067049;0.072773;car;97.352982
251;122;0.936646;0.164823;0.013347;0.060790;person;73.825607
251;122;0.889807;0.215115;0.105253;0.087010;car;99.113670
253;123;0.989524;0.296592;0.019150;0.070976;parking meter;34.052273
253;123;0.437452;0.051625;0.066524;0.073444;car;97.351021
253;123;0.935288;0.163422;0.013435;0.065194;person;77.877525
253;123;0.889512;0.214907;0.104720;0.087974;car;99.360634
255;124;0.989524;0.296609;0.019079;0.070661;parking meter;38.550865
255;124;0.437429;0.051650;0.066350;0.073319;car;97.398300
255;124;0.932084;0.166734;0.011693;0.054083;person;50.844860
255;124;0.889418;0.214872;0.104673;0.087435;car;99.225754
257;125;0.989568;0.296919;0.019034;0.070585;parking meter;42.082386
257;125;0.437455;0.051682;0.066241;0.073000;car;97.287743
257;125;0.930192;0.163716;0.014002;0.068601;person;58.573776
257;125;0.889485;0.215202;0.105952;0.085547;car;98.892365
259;126;0.989610;0.297046;0.019105;0.070709;parking meter;37.881374
259;126;0.437503;0.051595;0.066111;0.073044;car;97.274437
259;126;0.928111;0.163374;0.013612;0.069927;person;78.275261
259;126;0.889462;0.214918;0.105944;0.086634;car;98.892799
261;127;0.989621;0.297050;0.019179;0.070610;parking meter;36.049030
261;127;0.437566;0.051536;0.066197;0.073010;car;97.267326
261;127;0.926670;0.158362;0.012540;0.070711;person;51.654591
261;127;0.889572;0.215231;0.105551;0.085871;car;99.071999
263;128;0.989599;0.296862;0.018969;0.070689;parking meter;45.700344
263;128;0.437568;0.051593;0.066427;0.072835;car;97.433647
263;128;0.889607;0.215225;0.105326;0.086426;car;98.997391
266;129;0.889315;0.215330;0.105125;0.086979;car;98.844154
266;129;0.437583;0.051618;0.066409;0.072623;car;97.348694
266;129;0.989615;0.296845;0.019045;0.070547;parking meter;42.954414
268;130;0.889400;0.215403;0.105954;0.087003;car;98.724869
268;130;0.437533;0.051597;0.066753;0.072941;car;97.453430
268;130;0.989623;0.296855;0.019174;0.070318;parking meter;39.497231
270;131;0.889580;0.215379;0.106018;0.087433;car;98.719910
270;131;0.437478;0.051592;0.066617;0.072743;car;97.380821
270;131;0.989618;0.296785;0.019178;0.070566;parking meter;39.127563
272;132;0.989538;0.296746;0.019180;0.070889;parking meter;41.571625
272;132;0.437485;0.051645;0.066543;0.072907;car;97.457901
272;132;0.889608;0.215249;0.106000;0.087693;car;98.829872
274;133;0.989584;0.296768;0.019073;0.070885;parking meter;45.173073
274;133;0.437529;0.051631;0.066609;0.072662;car;97.530708
274;133;0.889555;0.215231;0.105977;0.087699;car;98.737701
276;134;0.889690;0.215324;0.105931;0.087385;car;98.874763
276;134;0.437608;0.051517;0.066540;0.072719;car;97.609482
276;134;0.989595;0.296706;0.019179;0.070472;parking meter;42.924885
278;135;0.889752;0.214988;0.105974;0.087908;car;98.807022
278;135;0.437573;0.051507;0.066486;0.072644;car;97.777779
278;135;0.989601;0.296832;0.019243;0.070506;parking meter;40.341549
280;136;0.889730;0.215000;0.106373;0.087279;car;98.880585
280;136;0.437570;0.051528;0.066608;0.072704;car;97.674286
